text,label
"I'm pretty stressed out right now, I just have to get this paper out of the way so I can start on my other 615 hours of homework. What is going through my mind right now, hmmm I haven't called home enough. I've skipped Biology too many times, but I still need an A. I think the teacher is throwing way too much at us for this to only be a 2 hour class. I can get through it though. What is going on in my mind right now?? Actually, I'm thinking I need to think of something interesting to write about so the person who has to read all these doesn't slip into a coma and die. I have a date tomorrow night with a girl that I hardly know, but she was cute enough I don't know what I think about this date thing every weekend, it is getting very old way too fast. How is that supposed to help me adapt to college life. A date is not necessary for every single event, especially when I am dressed up as Country Club Ken (by choice of course). I just heard from someone that this socalled hot date I have has some personal issues. What is that supposed to mean? No one would go into detail, just that she had issues. She could be a bulimic head case for all I know or it could be something simple like she is very into herself. I have a friend who always says that about someone else, but they couldn't describe it. I'm worried about my roommate. He acts strait but every once in a while I catch him staring at me when I get out of the shower. Now that I think about it, it is extremely hard to write about my constant thoughts, because you have to put effort into typing it out, you cannot just think. In class, that is when I can think continuously without interruption, the things that go through my mind in one hour of lecture can begin with some girl I saw looking at me and end up with my thoughts about my first exam next week. There is one good looking girl on my floor that I keep going back to, I winder if she has issues as well. I have been to her room a couple of times, but I can't decide if it could happen or not, I do not like to go for things unless I am absolutely positive she will say yes. Maybe I think about girls too much, but I am a college freshman boy and what else do we think about besides school occasionally and my lack of money by the second week of the month. How in the world does that always happen to me once I get on my own, I could always manage money at home, but the day I moved up here it just disappeared and now I am already left with hardly nothing. People always told me that, but I never listened.",0
"As I sit here and complete this assignment, I am reminded of all the other homework assignments I have been bombarded with this Labor Day weekend. Much of it is reading, and I know how important it is to keep up with it. I have learned many lessons from procrastinating. I keep thinking how this weekend is flying by too quickly. I am currently enjoying my short stay here back at home. I feel as if that in the blink of an eye, I will be back at college. When I returned home on Friday, I went to my brother's high school football game. Just being in that atmosphere brought back all the feelings of high school. Some were good and some bad, but I will always treasure the memories of going to those games and having the time of my life with my friends. My birthday is next Monday on the thirteenth, and it will definitely not be the same without all of my close high school friends. I cannot believe my birthday this year has to be on the worst day of the week. I will probably celebrate it with my family next weekend. My feet are freezing right now. I need to put some warm slippers on. Since I am writing this assignment on paper first, my hand is beginning to cramp up. However, I am beginning to think of how much I am truly enjoying this assignment. I like the way I can just freely express myself without any impediments to cease me. I feel a bit hungry because I have not eaten breakfast yet, and it is nearly lunch time. I have a familiar craving for fruit. My mom has read my mind and has just brought a bowl of grapes over to me. The taste of cold, plump, luscious grapes satisfies my momentary craving. I need to go running today because I did not eat very healthy yesterday, and I feel fat. I wonder if it has been twenty minutes yet. I think so. I better stop before I babble on forever and ever about the most randomest things.",0
"Ok rigt now Iam a little unsure of what exactly I should be writing. I am trying to concentrate on this assignment while my roomate is getting ready to leave. The only thing I can hear is the soungd of her opening drawers, people talking in the hall, and the refridgerator sound. Before i started writting this I just finished my last class of the week and now it is offically the weekend. Suddenly I feel the stress of the week almost evaporating from me. Even though I know the weekend will be packed and probably just as stressful it seems easier. Right now my room is very cold. After I finish this assignment I will be packing for a retreat and calling my parents to speak to them before I leave. The fact that I will be on Lake Travis all day tomarrow excites me. Austin is georgous and I can't wait to see the Lake. My roomate just left the room. She went to play racketball with her friends. My roomate and I get along very well and for that I am very grateful. It would be hard to live the whole year with someone you did not like. I actually like my whole hall I live in Jester East on the 9th floor. The girls in my hall are all fun and we seem to hang out with each other. Eww I hope Casey locked the door when she left because a stocker has been spotted on my floor. I've talked to a few girl who said they have had encounters with him. They said he knocked on their door and asked if he could hang out with them while he waites on his friend. There are pictures up on the walls of him everywhere saying to not approach him if they see him. Last night the police were outside of our dorm and I think it was because of him. My hand is starting to hurt. Yesterday I feel flat on my face and scraped up my hand. It was actually kind of funny. My friend and I were racing to get in line for OU tickets and i triped and slid to the ground with only my hands stopping my face from hitting it. Everyone standing in line saw me. Yesterday was also my brother's birthday. He turned 20! -which seems crazy to me. 20 seems so much older than 19. It's crazy how time flies so fast. I can remember when me and my brother were young and just played all day. I wish I could have seen him yesterday but I had class and he's at Southwest. Since were only 30 minutes away it seems like we've grown closer.",0
"Right now I'm sitting here at the computer wondering what I'm going to type for the next 20 minutes. There is someone outside in the apartment complex fumbling with their keys, perhaps trying to open their door. My computer is making some noise, and the apartment is really quiet so it seems very loud. I keep on making typing errors which is getting very annoying! There is a lot of stuff on my desk, I need to clear it off. I also need to clean up the kitchen cause there are lots of dishes that were left there last night when a couple of my friends came over last night. I forgot to get batteries for my walkman at the store yesterday too. I need to study for chemistry because I have a quiz in there at 12:30. I tried to last night, but I kept on getting distracted. I don't feel like doing this right now. I want to go to sleep. I just got back from calculus, which was an 8:00 class, and all I want to do is sleep. By the time I get the chance to, it will be time to leave again. I can't think of anything to type. I want to light a candle. I have a lot of time left and I still need to write. I'm not sure what about though. This weekend I'm not sure what I'm going to do, but I guess I'll have fun. I did last weekend. I need to do some reading for my classes, and I can't wait until this day is over because my weekend can begin due to the fact that I don't have any classes on Friday. Right now I am thinking about different things we can plan for my best friend's surprise birthday in Houston. We plan to have a party here for her too, but the one in Houston will be a surprise because she has no idea that me and Dag are planning it. Next weekend I am going to the UT Houston game and then right after that I plan on going home because the 24th is my Dad's birthday and the 21st is my brother's birthday. That will be a busy weekend. The following one is my friend's birthday. My computer is still making some annoying noise. I can't think of anything to type. I have 10 minutes left of typing. Hopefully I can come up with something for these remaining 10 minutes. I'm glad my apartment is on the 2nd floor because I noticed that yesterday when it rained that one of the apartments on the floor below had a puddle of water right in front of the door. That would be very annoying to deal with, if I lived there! So I'm glad I don't. Yesterday there was a lot of traffic. Today I get out of school at 3:30 and I have a trig review class at 5:30. I wish I didn't have to go, but I get extra credit for my calculus class, which I figure I will need. I need to balance my checkbook. I think I'll do that when I finish typing this. I'm going to listen to some CD's when I finish this too. I don't feel like studying, and I guess I'll have to figure out what to have for lunch. I wonder if the water filter we got makes the water taste different, I'll have to check that out in a minute. My desk is really cluttered, I need to get some envelopes and stamps, and mail those thank you letters that I keep on forgetting about. Well, I have a lot more stuff to do than I thought! It's driving me crazy that I keep on making so many typos, I never have this problem. Wow, I've finally written enough to start scrolling on the page! That's kind a cool. I thought that a I would have written more in 20 minutes though. I guess not. Surprisingly the time went by very quickly, I didn't think that it would. I guess in a minute I will log on so that I can get on to the psychology website and send this in.",0
"  Advocates of genetically modified foods argue that they can have significant benefits for food production, such as increasing crop yields, reducing the use of pesticides and herbicides, and enhancing nutritional value. For example, genetically modified crops can be engineered to be more resistant to pests and diseases, which reduces the need for harmful chemical sprays. This can lead to increased crop yields and lower production costs, which can ultimately translate into more affordable food for consumers.  However, opponents of genetically modified foods argue that there are potential risks associated with them, including environmental concerns and health risks. For example, there are concerns that genetically modified crops could cross-pollinate with non-modified crops and introduce unwanted traits, potentially harming biodiversity. Additionally, some studies have suggested that consuming genetically modified foods could have negative health effects, although these claims are still debated in the scientific community.  Ultimately, whether genetically modifying foods is a good idea or not depends on how the technology is used and regulated. It is important to carefully consider the potential benefits and risks of genetically modified foods, and to implement appropriate safety measures to ensure that the technology is used responsibly.        ",1
"This is the first time I have ever had an assignment like this before. I have never had to use the internet before, either. I wish that the computer in my room wasn't so difficult to hook up to the UT internet system. I am so tired of going to the same computer store over and over. First, they managed to sell me over one hundred dollars worth of computer equipment that I didn't need. After, that was sorted out, I had problems with the Ethernet card. Oh well, I will ask my boyfriend to fix it for me. I am so glad that he lives in Austin. I am glad that my best friend is my roommate. We always get along and we never fight. It's great because if she wasn't my roommate, then we would have a huge phone bill. So far, everything about UT is as I anticipated. I really didn't believe people when they told me that I would  have classes with over two hundred people. That came out to be half true. I only ended up with twenty or so in my English class and about one hundred and fifty in my biology class. My chemistry and psychology class end up in the same room. both are enormous. I didn't even know how to spell psychology until about three days ago. Whenever I wrote the word I always looked at the course schedule or at my textbook. Books are another problem. The co-op had the wrong listing for my biology book, and I had to go through a huge hassle to get my psych book. I shouldn't be complaining. I really love it here. I love being one in fifty thousand. I love being known as only a social security number. The atmosphere is so relaxed and go with the flow. ""  I think that I am adapting well. Twenty minutes are up. s",0
" Advocates of online degree programs argue that they offer convenience and flexibility, allowing students who may have work or family responsibilities to earn a degree. Online programs can also save time and money on commuting, housing, and other expenses associated with on-campus education. Additionally, online courses often use the latest educational technology and offer a range of multimedia resources, providing students with an engaging learning experience.  On the other hand, some educators worry that online degree programs may not provide the same quality of education as on-campus programs. They argue that online courses lack face-to-face interaction with professors and peers, which can limit opportunities for discussions and collaborative learning. Additionally, they are concerned that online programs may not have the same level of academic rigor and standards as traditional on-campus programs, and that students may cheat more easily.  Ultimately, the decision to offer degree programs entirely online should be made based on a variety of factors, including the type of program, the resources available, and the target audience. Institutions that choose to offer online programs should ensure that they meet the same academic standards as on-campus programs and provide adequate support and resources to their students. They should also consider ways to promote student engagement and ensure academic integrity, such as using proctored exams and discussion forums.       ",1
" Dear Roommate,  I understand that you do not want any pets in our new apartment, but I want to make a case for why I believe having a pet could be a great addition to our home.  First and foremost, owning a pet has been shown to have numerous health benefits. Pets provide companionship and can help alleviate feelings of loneliness and anxiety. They can also encourage physical activity and help reduce stress levels. In fact, studies have shown that pet owners have lower blood pressure and are less likely to suffer from depression than those without pets.  Furthermore, having a pet can also help us create a more welcoming and comfortable living space. Pets have a way of making a house feel like a home. They can provide a sense of security and warmth that is hard to replicate with any other kind of decoration or furniture.  I understand that there are concerns about the potential mess and disruption that a pet might cause, but I assure you that I am willing to take full responsibility for our pet's care and behavior. I will make sure that our pet is well-trained, groomed, and house-trained. I will also ensure that our pet does not damage any property or cause any disturbances to our neighbors.  In fact, there are many breeds of pets that are well-suited for apartment living and require minimal space and exercise. For example, a small or medium-sized dog, such as a pug or a French bulldog, would be a great choice for our apartment. Alternatively, a cat or a hamster would be low-maintenance options that would not require much space or attention.  I believe that allowing a pet in our home would be a great decision, and I hope that you will reconsider your stance on this issue. I am happy to answer any questions or concerns that you may have and am willing to work with you to find a pet that is suitable for our living situation.  Thank you for taking the time to consider my request.  Sincerely,          ",1
"Well, I'm listening to music right now and just relaxing. I'm about to start studying for Chemistry and Psychology so I do have a bit of work to do tonight. In Chemistry I need to do the homework and also the work for the discussion session. I'm almost done with the psychology chapter I've been reading all week. It's the most interesting book I've been reading, followed by biology, then chemistry. All of it kind of ties in together though which helps out a lot. Today I met a lot of people from my freshman interest group, which is kind of nice because I haven't met many people due to me living in an apartment. My phone line finally came in today after a week of waiting so I'm just now able to get on the internet, which I've sorely missed. It was pretty tiring moving all of my roommates and my furniture to our apartment because we're on the third floor. I have enjoyed school a lot more than usual so far, probably because it is actually interesting compared to high school. I'm glad someone picked up my shift at the Outback tomorrow to give me more study time, and also it helps because my car is in the shop and it was going to be hard to leave psychology at 5 and be dressed and ready for work at 6, especially without a car. I want to do the pretesting for the psych labs but the net is giving me a broken link. Oh well, I guess I'll do it later and maybe it will be fixed. I just got everything in my apartment organized today. I bought some hanging folders for all of my handouts, which are really helping, and other various organizers. I kind of like this assignment, I'm doing work but it's over what I'm thinking at the time and let's me see my thoughts. It's kind of like a recap of the day, because that's mainly what's on my head. Hopefully tomorrow I'll wake up on time considering that this morning I woke up at 9:10 and had to high tail it to my chemistry class by 9:30. Oh well, it's been about 20 minutes so I'm going to go ahead and study now for my classes. It was fun.",0
"As I sit in this library for the first time in my entire life, I feel as if I don't belong here, in this setting. I'm not usually the completely studious type so I'm just trying this library thing out. It's really deathly quiet and I'm not used to the absolute silence that surrounds me. I feel quite rude as my typing is unusually loud in this setting. I hope people around me aren't annoyed by this ""tapping"" as I am. I'm sitting alone in the corner, but at least I'm next to the window. I picked this spot as to not go completely crazy and be bored. People watching is fun. it's interesting to me how every single person walking around outside has their own story, their own point of view and I often wonder how different it is from my own. I haven't had any quiet time or alone time to myself since I've moved up here to Austin and just now, I realize that I indeed do miss it. I think I'll visit the library by myself a lot more often from now on. next time, I should remember to bring a jacket; I feel like I'm turning into a humansicle. but I don't like walking all the way from my dorm to here. it's quite a walk. I really should learn how to use the bus system here. I'm used to having the comfort of my car. the comfort I've had for four years. I miss it. I went home this weekend, the very first weekend after school started. it's not because I missed home or I was homesick or anything. I've been away from home for much longer periods of time and have never even thought about home much. like this summer, my 5 weeks overseas, I don't think I even thought about my family or home-life all that much. As horrible as that sounds, I'm not the type to miss my family or anything. anyway, I just went home this weekend because I felt that my dorm room was too bland and I wanted to bring up more stuff. I ended up coming back up to school with a huge suitcase and three boxes worth of crap that I should have thrown away. instead, this wonderful crap adorns my newly decorated dorm room walls and desk area. it looks so much better. I also got a new webcam. my mother had one at home that I wanted to bring up but she said she used it a lot so she ended up buying me another one. My mother's a funny person. She came to the states during her college years about 20-something years ago. I wonder how her college experience was. It must have been hard. I can imagine living in a country where no one understands what the heck you're saying. I've experienced it. still, she managed pretty well, I suspect. she's just that type of person. she has a really strange accent though in her English. Normally, Asian people have a really ""fobbish"" horrible sounding accent but she has a peculiar twang to it to make it sound incredibly different. It's not a perfect English accent but it sounds slightly European. I don't know why. My mom is a very peculiar person. Oh, going back to the webcam thing. I think one day I was using her computer at home and I looked at her picture folder. There were all these webcam shots of her smiling and trying to look cute in several different outfits. I almost fell out of my chair laughing. My mom is so cute. I believe she chats more than I do online to her friends. We've never chatted before but now that I'm not home, we've started to talk online through MSN messenger. It's incredibly awkward and a strange experience but I'm sure I'll be accustomed to it soon. My mom's awesome. I wonder how many of my friend's moms chat online to them. NO ONE. well, no one that I've met anyway. Now I've run out of things to say so I'm slowly gazing around this room. I'm next to a beigish wall. I don't think I enjoy the color beige too much. I wish I had better posture. typing on the computer makes me slouch. sitting back while reading makes me slouch. eating makes me slouch. I think I'm just a natural sloucher. I want to grow at least two more inches though. I look taller if I'd stand up straight but it's so hard. I also heard stretching makes you taller. I should try that sometime. I always say I'll start things and never do. Or usually I start things that I never finish. I wonder if it's a kind of disorder. there are a lot of books on the shelf that look amazingly old. I should go flip through some of them before I leave. they look interesting. I like that old book smell. I don't know why. it'll probably make me sneeze. someone just walked past me and we both sort of glanced at each other. I should have smiled or something. I feel so rude and mean. I think I look mean when I feel emotionless or I'm not making any faces on purpose. my mom says Asians naturally look angry all the time. maybe it's true. I should smile more often but then I feel like an idiot if someone sees me just smiling to myself. oh well. it's college now, I'm sure nobody cares and there are weirder people than me here anyway. time's up, I'm done.",0
" On one hand, supporters of original fairy tales argue that they are beneficial for children because they address their real fears, feelings, and desires. These tales often include violence, death, and other dark themes, which can help children understand and process difficult emotions and experiences. For example, the story of Cinderella portrays the mistreatment and oppression of a young girl, but ultimately ends with justice and triumph, which can empower children who may relate to her situation.  On the other hand, critics of original fairy tales argue that they can be too violent and disturbing for children, and that sanitized versions can still convey the main themes of the tales in a more appropriate manner. These versions may remove or soften the violence and other dark elements, while still maintaining the core message of the story. For example, the Disney version of Beauty and the Beast retains the theme of looking beyond external appearances to find inner beauty and goodness, but removes some of the violence and darker elements of the original tale.  Ultimately, the appropriateness of original or sanitized fairy tales for children may depend on the individual child and their developmental stage. Some children may be able to handle the darker elements of original fairy tales, while others may find them too overwhelming or disturbing. It may be up to parents, caregivers, and educators to decide which versions of fairy tales are appropriate for the children in their care, taking into consideration their individual needs and sensitivities.             ",1
" If computers never existed, modern life would be drastically different in numerous ways. Here are some examples:  Communication: Without computers, our communication methods would be limited to traditional means such as snail mail, telephones, and in-person conversations. Social media, email, video conferencing, and other forms of digital communication would not be possible. This would make it more difficult to connect with people who are far away and to work collaboratively with people in other parts of the world.  Information access: The internet, as we know it today, would not exist without computers. This means that we would have limited access to information and knowledge. Libraries would still exist, but they would be the primary source of information, and people would have to spend more time searching for the information they need.  Work and productivity: Computers have revolutionized the way we work and increased our productivity. Without them, many jobs that require computer skills would not exist, and others would require much more time and effort. For example, accounting and bookkeeping would require manual calculations, and writing and editing would require typewriters and handwritten drafts.  Entertainment: Computers have also transformed the way we entertain ourselves. Streaming services, video games, and social media are all computer-based forms of entertainment that would not exist without computers. People would have to rely on traditional forms of entertainment such as books, TV, and movies.  Transportation: Computers play a vital role in transportation, from designing vehicles to managing traffic flow. Without them, transportation would be less efficient and more dangerous. Air travel would also be impacted as computers are essential for navigation and communication between pilots and air traffic control.  In summary, without computers, modern life would be vastly different. We would have to rely on traditional methods of communication and information access, and many of the jobs, entertainment options, and transportation systems we have today would not exist.        ",1
" However, I can provide some general guidance on how to approach writing an essay explaining why someone should be admitted to a particular college.  When applying to college, the essay is an essential part of the application process as it provides a chance for the applicant to showcase their personality, character, and achievements beyond their academic record. It is an opportunity to present yourself as a unique individual with a distinct voice, values, and aspirations. Therefore, a successful essay should be authentic, engaging, and well-written.  To write an essay that persuades the admission committee that you are a worthy candidate, you need to do some research on the college, its values, mission, and culture. Understanding the institution's ethos will allow you to tailor your essay to demonstrate how your interests, experiences, and goals align with theirs. For example, if the college has a strong emphasis on community service, you can highlight your volunteer work or involvement in charity organizations.  In addition to showcasing your fit with the college, your essay should also demonstrate your potential to contribute positively to the campus community. This means highlighting your unique talents, skills, or perspectives that you bring to the table. For instance, if you have a passion for music, you can talk about how you can join the college's music club or organize a concert to showcase your skills.  Lastly, a good essay should be well-written, free from grammatical errors and typos. It should also be concise, clear, and focused. You don't need to write a long essay to impress the admission committee; a well-crafted, thoughtful, and reflective essay will leave a lasting impression.  In summary, to write an essay that convinces the admission committee that you should be admitted to a particular college, you need to demonstrate your fit with the college, your potential to contribute positively to the campus community, and your ability to write well. By following these guidelines, you will be able to write an essay that showcases your unique personality and stands out from the rest of the applicants.    ",1
"so I'm sitting right here and my roommate and his girlfriend are abut to go out to sixth street. I have no real plans for tonight so I decided to do this assignment instead!  it's been sort of a crazy week. lots of things have been bugging me and you know no ones seems to care about some of the stuff that I'm going through right now and yes I am going through a lot of personal problems but I don't want to write about those because I've talked about them enough this week ok, my roommate and I sort of get along but I'm never really sure how good of friends we really are but who cares I went to see loveline tonight and some people asked some pretty crazy questions people are so afraid of sex in this country I mean really everybody's thinking about it and that's all anyone really cares about I mean sure there is friendship and all that but come on sex is part of it too. how many friendships develop over some kind of sexual relationship or develop because someone needs advice about a sexual relationship? sex sex. it's like the underlying cause of all of our actions (who we make friends with, how we act, dress) and I'm not having much but that's another story. I mean I don't have that much of a sex drive to begin with, I personally think that sex and intelligence are somehow related-cause stupid people are always having it with other stupid people. you never see two brains getting enough, maybe its like a hormonal thing that people with low ig just have more testosterone although my best friend in high school was the valedictorian of our class and she was as horny as they come. maybe it's just me. sex creates too many problems, issues but its like we all need to express those feelings and I haven't been able to  oh well it's been 20 minutes and I'm tired",0
" The statement ""The great man is the man who does a thing for the first time"" suggests that the quality of greatness is associated with novelty and innovation. It implies that the achievement of a person becomes extraordinary and exceptional when they introduce or accomplish something new.  However, this definition has limitations. It doesn't take into account the value and impact of the action performed. It is possible for someone to create something new, but if it has no value or significance, it cannot be considered great. Similarly, there are countless examples of people who have made significant contributions by building upon the work of others or improving upon existing concepts, without necessarily being the first to do so.  Therefore, while novelty and originality can be impressive, the quality of greatness cannot be solely defined by doing something for the first time. It should also consider the value and impact of the action in question.       ",1
" However, to give you an idea of how I function, I can tell you that my ""day"" starts when someone interacts with me by typing a question or statement into a chat or text box. From there, I use natural language processing and machine learning algorithms to understand the input, generate a response, and present it back to the user.  Throughout the day, I interact with many people from around the world, answering questions, providing information, and engaging in discussions on a wide range of topics. I'm programmed to learn from these interactions and improve my responses over time, so each conversation helps me become smarter and more helpful.  In summary, my ""typical day"" consists of continuous interaction with people, processing their input, generating responses, and constantly learning and improving.           ",1
"I am so glad that I came home this weekend. I really miss all of my friends and family. I feel like I need to be studying for some of my classes right now. I want to but I also want to spend time with my family. I need to go shopping today. I still need to buy an answering machine and some shower shoes. I really like UT, but I just feel so lonely sometimes. I am so used to being in high school and seeing all of my friends every day. I am so used to being able to ask any of them for help with homework when I needed it. I really miss them. Now most of them have gone so far away and I won't see them for a long time. I am so happy that I got to see Vicky yesterday. I had not seen her in a long time, but it is almost as if I had never left. I can't believe all the things that she told me yesterday that I had never knew before. I am nervous about going back to class on Tuesday. I am so afraid that I am not going to do well in college, but I really want to . I feel like I am already behind because I have alot to do. I am starting to get hungry now. I haven't eaten all day and my stomach is starting to hurt. I can't believe that Princess Diana died. It is so hard to believe. I feel so bad for her kids. I feel like I have so much to do today, but I don't know where to start. I am so tired. I want to go back to sleep. I want to go out and do something tonight. I haven't gone out in so long, and I am tired of staying home every night. I don't want to sit at home and watch TV again. I wonder if mom and dad are going to go somewhere again tonight. I hope that they don't. I would rather them just stay home with me. I wonder why Michael is acting so weird. Sometimes he is nice to me, but then sometimes he won't even talk to me. I really dont want to buy anything today. I have been spending so much money and I feel like I am running out. Maybe mom and dad will help me out and pay for a few things. I wish that the rest of my friends were here. I really miss them. When me and Vicky were talking about them yesterday, it made me miss them even more. Now I am feeling like I was on Friday. I was in such a dreary mood because I felt so alone. I wish I could see more people that I knew at UT. I wish that my parents would stop nagging me all of the time. Sometimes I feel that I can never do anything to please them. I ready to go back to Austin. I cant study when I am at home. There are too many thing to distract me from doing it. I am really hungry now. I think that I will go and get something to eat.",0
"well I am sitting here in my bed just before 11 AM on a thursday morning writing out a  conscious stream of my thoughts. my girlfriend is coming to see me this weekend and I'm  excited about that, as well as the fact that my best friend is going back home for the weekend  and leaving his apartemnt at my disposal. an apartment is a much better place to stay with  your girlfriend than any god-forsaken dormatory, especially since my room mate will be here. football game saturday agains UNT, and I love my football. I've always loved college football  and now that I get to go and watch my team, one of the best in the nation, play is a great  experience for me, on that I will enjoy greatly for the next few years. speaking of which, I'm  pretty hacked off that I was unaware that you had to purchase tickets to the OU game  seperately, and more than that, that there was no obvious information on the season ticket  website about this. I'm getting back into the flow of school again, and most of my classes seem  like they will be rather easy, assuming that I read the material and pay attention in class, which I  might add is tough to do on a regular basis. I've havent attended a single calculus study  session which greatly frees up my tuesdays and thursdays, having only one class in the late  afternoon. I love not having to write with proper punctuation and capitalization. the  experiment in class the other day was very interesting. I personally though lie detectors were a  bunch of crap, but the psychological side of them is pretty interesting. I wouldn't mind doing a  psychological study of poker players and how they interact while playing hold 'them, etc. Some of  the calls they make about other peoples hands are simply amazing. what makes someone fold  a good hand?  what makes a person be able to win on a bluff?  these are interesting events to  me. but anyways, I wish I didn't have any homework this weekend, as a matter of fact I need to  finish reading chapter three in my psyc book, I'll attend to that after I finish writing this. hmmmm, what else, oh yeah. last night I played with four of my friends in a pick up game at  the gym. the first game we won, the second game we won, and the third game we lost by one  shot to a team led by a steriod, testosterone-over pumped crazy kid who was a complete jerk. it's interesting that everyone on my team was pissed off, except for me. they are normally the  ones who tell me to chill out cause I get mad and stuff. I sort of miss dallas and my girl, but I  know that we're both very committed and that she loves me a lot. she's a great girl and I'd hate  to have to do all this without her, although I wish she was at TSU, that would make things  much, much easier. I'm really hungry, I wish this timer would hurry up, I need to shave, wash  my face, brush my teeth, eat something, finish reading, do some homework, and study for a  quiz I have tomorrow in economics. I hope that quiz won't be too hard. I'll just have to  memorize the stuff in the book such as the expendeture approach to GDP, which is that  GDP=C+I+G+(I'M-EX). wow, I'm really glad I can remember that and I havent even studied yet,  but the income approach is a little harder, even though I know I can get that easily if I just study  it for a little while. will thanks for the time, my 20 are up. bye.",0
" Building a space station on either the Moon or Mars would be a significant achievement for humanity and would offer several advantages. One of the most significant advantages would be to establish a foothold on another planet, which could be a critical step towards human colonization of space.  Furthermore, a space station on the Moon or Mars could serve as a scientific research facility, allowing scientists to conduct experiments in low-gravity environments and study the geology, climate, and other characteristics of these planets. Such research could help us better understand the formation and evolution of the solar system and provide new insights into the origins of life.  Moreover, a space station on the Moon or Mars could be a launching pad for further exploration of the solar system. It could serve as a base for manned missions to other planets and moons, and for the development of new technologies and propulsion systems that could enable us to travel further and faster in space.  However, there are also significant challenges associated with building a space station on the Moon or Mars. One of the most significant challenges is the cost. Building a space station on another planet would require significant investment in research and development, engineering, and construction. The cost could be in the billions of dollars or more.  Moreover, building a space station on another planet would require advanced technologies and highly skilled personnel. We would need to develop new materials, propulsion systems, life support systems, and other technologies to enable us to survive and thrive in the harsh environments of the Moon or Mars.  Finally, there are significant risks associated with building a space station on another planet. The harsh environments of the Moon and Mars could pose significant risks to human health and safety, and we would need to develop robust contingency plans to mitigate these risks.  In conclusion, building a space station on the Moon or Mars would be a significant achievement for humanity and offer several advantages, including establishing a foothold on another planet, serving as a scientific research facility, and a launching pad for further exploration of the solar system. However, it would also be costly, require advanced technologies and highly skilled personnel, and pose significant risks to human health and safety. Ultimately, the decision to devote time and money to building a space station on the Moon or Mars would depend on a variety of factors, including scientific goals, national priorities, and available resources.   ",1
" Honesty is often considered the best policy because it fosters trust, builds stronger relationships, and helps maintain personal integrity. However, there may be certain situations where lying can be justified.  For example, in some cases, a lie may be necessary to protect someone's safety. Suppose a friend asks you about their ex-partner's whereabouts, and you know that the ex-partner is stalking them. In that case, telling a lie to protect your friend's safety may be the right thing to do.  Similarly, in certain professions, lying can be necessary to maintain confidentiality and protect sensitive information. For instance, a therapist may need to lie to protect their client's privacy, or a journalist may need to lie to protect their source.  Moreover, lying can sometimes be a way to spare someone's feelings or prevent unnecessary harm. For instance, if someone is terminally ill and asks if they are going to recover, it may be more compassionate to lie and offer comfort and hope.  However, it's essential to note that lying can have significant negative consequences, and it's crucial to weigh the potential risks and benefits carefully. Even well-intentioned lies can erode trust and damage relationships over time, which can have lasting effects.  In conclusion, while honesty is generally the best policy, there may be certain situations where lying can be justified. It's essential to consider the context, potential consequences, and ethical implications before deciding whether to lie or tell the truth.              ",1
"right now I am worried because I just submitted a blank form. I pressed the tab button and instead of moving the cursor it highlighted the submit button. When I started to type it send a blank assignment. Oops. I want to play football for the longhorns I watched football all day today and now I am ready to take the field. My stomach is about to burst. The never ending pasta bowl at The Olive Garden is hurtin me. The Astros won their tenth in a row. Sosa didn't hit any homers. This might be one of the weirdist assignments I have ever had. I wish the tests were like this. I would have an A. Writing for this class has caused me to remember how to beat the lie detector test. Squizing the sphincter has got to be the way to go. My roomate was hit on by a homosexual this weekend. Not that there is anything wrong with that, but it made him feel a little aukward. I am way behind in all of my classes. I am writing this on the day before the extended due date. I have to read so many chapters in every class I think my eyeballs are going to fall out. My chest itches. I am tired of typing and I still have twenty more minutes on the second writing assignment to finish. It is about eleven forrty five at night and I am ready to sleep on my concrete bed. It is negative thirty in my room. I wake up with a runny nose every mourning. My breath stinks. It smells like Italian food. Our waiter tried to make conversation with us tonight. He ask where we went to school and if we played sports. We told him that we were freshman at UT and that we lost our scholorships due knee injuries. He started to laugh and replied with "" yeah, I remember high school, playing sports and smoking joints!""  High class service. Times up.",0
