text,label
" From a market perspective, the high salaries of professional athletes are determined by the laws of supply and demand. The top athletes possess rare and valuable skills, and they are in high demand among fans, teams, and media outlets. Consequently, teams are willing to pay top dollar to attract and retain the best players, and fans are willing to pay for tickets, merchandise, and media access to watch their favorite players compete. In other words, the high compensation is a reflection of the market value of the athletes.  Another argument in favor of high athlete compensation is the short career span of most professional athletes. Unlike many other professions, athletes have a limited window of opportunity to earn money and establish financial security. The average career span of an NFL player, for instance, is less than four years. Given the risks and demands of professional sports, many athletes retire with long-term injuries and health problems that require ongoing medical care. The high compensation, therefore, can be seen as a form of insurance against the financial risks and uncertainties of a short athletic career.  On the other hand, some people argue that the high salaries of athletes are unjustified, given the societal and economic problems that exist in the world. Critics argue that the money spent on professional sports could be better used to address issues such as poverty, healthcare, education, and environmental sustainability. Some argue that the high salaries of athletes contribute to income inequality and perpetuate a culture of excessive consumption and materialism.  In conclusion, the issue of athlete compensation is complex and multifaceted. While there are valid arguments on both sides, the market-driven nature of the sports industry and the short career span of athletes are strong justifications for the high salaries of professional athletes. Ultimately, the question of whether athletes deserve such high compensation is a matter of personal opinion and values, and each individual should consider the arguments and evidence before making a judgment.               ",1
"Paul Guo Wenzhi (; 11 January 1918 – 3 May 1994) was a Chinese mathematician and computer scientist. He is best known for his work on the theory of algorithms, particularly for his development of the theory of recursive algorithms, and for his work on the theory of computing machines.  Wenzhi was born in 1918 in Changsha, Hunan province, China. He received his bachelor's degree in mathematics from Hunan University in 1939, and his doctorate in mathematics from Peking University in 1947.  Wenzhi worked at the Chinese Academy of Sciences from 1947 to 1984, where he was eventually named a professor. He also served as president of the Chinese Mathematical Society from 1972 to 1974 and president of the Chinese Academy of Sciences from 1980 to 1983.  Wenzhi died on 3 May 1994 in Beijing, aged 78.",1
" An adjective is a word that describes or modifies a noun or pronoun123. It can provide more information about the qualities, number, or identity of the noun or pronoun1. For example, in the sentence “She is a kind person”, the word “kind” is an adjective that describes the noun “person”.  To explain why a particular adjective describes me perfectly, I would need to choose an adjective that reflects my personality, appearance, skills, or values. Then I would need to give specific examples of how that adjective applies to me and how it distinguishes me from others. For instance, if I choose the adjective “creative”, I could write something like this:  Creative is an adjective that describes me perfectly because I enjoy using my imagination and originality to produce something new or different. I am creative in various aspects of my life, such as writing, drawing, cooking, and solving problems. For example, I like to write poems and stories that express my feelings and ideas in a unique way. I also like to draw cartoons and illustrations that make people laugh or think. When I cook, I experiment with different ingredients and flavors to create delicious dishes. And when I face a challenge, I try to find innovative solutions that work for me and others. Being creative helps me to express myself, have fun, learn new things, and overcome difficulties. It also makes me different from other people who may not share my interests or talents. Therefore, creative is an adjective that perfectly describes who I am and what I do.   ",1
"Verse 1:
In timeless poems and written prose,
Echoes of a wisdom that nobody knows,
Etched in stone or penned in ink,
Eternal words that make us think.

Chorus:
Eternal words that speak to the soul,
Whispered secrets, a lifetime's goal,
A touch of grace from ages old,
Eternal words that never grow old.

Verse 2:
From ancient tales and myths so old,
The mysteries of life and death unfold,
A sacred knowledge that we behold,
Eternal words that shine like gold.

Chorus:
Eternal words that speak to the soul,
Whispered secrets, a lifetime's goal,
A touch of grace from ages old,
Eternal words that never grow old.

Verse 3:
In love and war, a poet's verse,
A heartfelt cry that can disperse,
A light that shines forever bright,
Eternal words that guide us right.

Chorus:
Eternal words that speak to the soul,
Whispered secrets, a lifetime's goal,
A touch of grace from ages old,
Eternal words that never grow old.

Outro:
From every culture, every faith,
A universal message to embrace,
A hope that lifts us from despair,
Eternal words that we should share.",1
"Frank Wakeley Gunsaulus (January 1, 1856 – March 17, 1921) was a noted preacher, educator, pastor, author and humanitarian. Famous for his ""Million Dollar Sermon"" which led Philip Danforth Armour to donate money to found Armour Institute of Technology where Gunsaulus served as president for its first 27 years. Gunsaulus lived in Chicago for 34 years where he was pastor of Plymouth Church (1887–99) and Central Church from 1899 until two years before his death. He was a prominent figure in Chicago's social, educational, and civic improvements. In 1893, he was named first president of Armour Institute of Technology (now Illinois Institute of Technology). His extraordinary energy, masterful oratory skills, and intellectual talents influenced the city's spiritual, educational, cultural, and civic development for decades. Early life  Frank Wakely Gunsaulus was born in Chesterville, Morrow County, Ohio on January 1, 1856, the son of Joseph and Mary (Hawley) Gunsaulus. He was a descendant of Manuel Gonsalus (Gonzales), a Spaniard and early settler in Sullivan County, New York who lived near Rochester and married into a Dutch family in Kingston, Ulster County. His father, Joseph, was an attorney and notary public in Chesterville who was born on a farm in Cayuga County, New York on April 29, 1825. Frank Gunsaulus' oratorical skills, extraordinary memory and mental agility, impassioned leadership, and his dedication to civic duty, patriotism and democratic ideals can be attributed to the influence of his father.",0
"Anger boils and churns inside
A raging tempest I cannot hide
It swells within my heart and mind
And leaves my soul in binds

Anger fumes and consumes
Tearing down all that blooms
It burns and sears like fire
A destructive force, a dire

Anger gnaws and claws
Leaving me with gaping flaws
It steals my peace and joy
And leaves me feeling like a toy

But in anger, there is power
A force to break down walls and towers
To fight for what is right
And to shine a path through the darkest night

Anger is both curse and blessing
With a potential for both destruction and progressing
May I learn to channel it well
And let my anger lead me out of hell.",1
" On one hand, computers can provide students with access to a vast amount of information and resources that may not be available in a traditional classroom setting. With the internet, students can explore topics in-depth and access a wide range of multimedia materials that can enhance their learning experience. For instance, a student can use a computer to watch educational videos, access virtual field trips, and collaborate with other students on group projects.  Moreover, computers can also help students develop important skills that are essential in the modern world, such as critical thinking, problem-solving, and digital literacy. By using computers, students can learn how to analyze and evaluate information, communicate effectively using digital tools, and develop a deeper understanding of complex concepts.  On the other hand, some educators argue that computers can be a distraction in the classroom and may interfere with the learning process. For instance, students may be tempted to browse social media or play games during class, which can negatively affect their academic performance. Additionally, some students may become overly reliant on computers and fail to develop their critical thinking and problem-solving skills without the aid of technology.  In conclusion, while computers can be a valuable tool in the classroom, their effectiveness ultimately depends on how they are used. Educators must carefully consider the benefits and drawbacks of incorporating computers into their teaching methods and develop strategies to ensure that they are used in a productive and effective way.                  ",1
"Innti was an Irish language poetry movement, associated with a journal of the same name founded in 1970 by Michael Davitt, Nuala Ní Dhomhnaill, Gabriel Rosenstock, Louis de Paor and Liam Ó Muirthile. These writers were students of University College Cork, drawing inspiration from Seán Ó Ríordáin and Seán Ó Riada, as well as American influences such as the Beat movement and counterculture. Their reception was mixed, with Gaelic-traditionalists resenting their urbanism, social liberalism and Anglo-American influences. Background Some prominent Gaelic poets in the generation prior to Innti were associated with the journal Comhar. Among these, who were of relevance to Innti were Seán Ó Ríordáin and the author of Nuabhéarsaíocht, Seán Ó Tuama. These writers were both from the County Cork area and Ó Ríordáin especially introduced European-styles into Irish-language poetry and themes of modern urban life. Ó Tuama held seminars on Irish poetry at University College Cork where Innti was founded in 1970.",0
,0
"Vitamin E is a group of eight fat soluble compounds that include four tocopherols and four tocotrienols. Vitamin E deficiency, which is rare and usually due to an underlying problem with digesting dietary fat rather than from a diet low in vitamin E, can cause nerve problems. Vitamin E is a fat-soluble antioxidant which may help protect cell membranes from reactive oxygen species. Worldwide, government organizations recommend adults consume in the range of 3 to 15 mg per day. As of 2016, consumption was below recommendations according to a worldwide summary of more than one hundred studies that reported a median dietary intake of 6.2 mg per day for alpha-tocopherol. Research with alpha-tocopherol as a dietary supplement, with daily amounts as high as 2,000 mg per day, has had mixed results. Population studies suggested that people who consumed foods with more vitamin E, or who chose on their own to consume a vitamin E dietary supplement, had lower incidence of cardiovascular diseases, cancer, dementia, and other diseases, but placebo-controlled clinical trials could not always replicate these findings. As of 2017, vitamin E continues to be a topic of active clinical research. There is no clinical evidence that use of vitamin E skincare products are effective. Both natural and synthetic tocopherols are subject to oxidation, and so in dietary supplements are esterified, creating tocopheryl acetate for stability purposes.",0
"I was eating my dinner alone,
sitting on the living-room couch
watching a movie on TV for company
when the forces your covetous presence prevents
slowly crawled out in fibrous droves.
Without you to follow me with your
clipboard, or record the game my face plays,
masquerading as a cryptic territory
and your field of study, the energy maggots
turned the furniture into an ectoplasmic
mass with the weight of iron: soft but
resistant, a taut balloon against the hand.
Hypnotized by the atmosphere I fell asleep,
and the chair took revenge on my psyche.
I could not scream, so I focused my will
on pushing back against the animate matter.
I was near failing when I managed to utter
the word ""dove,"" and then you shook me awake.
""Stop,"" stop fighting with the furniture, you said.
Yet something I could not see pushed hard
against me, and it was not a force for good.
My vocal chords were paralyzed and the language
of the living was the only way to stop it.",0
"Toby Sedgwick (born 16 August 1958) is a British movement director, actor, and theatre choreographer. He achieved critical acclaim for his expressive ""horse choreography"" for life-size puppets used in War Horse (2007), which played at West End's New London Theatre, Broadway's Vivian Beaumont Theater and Toronto's Princess of Wales Theatre. For the latter, Sedgwick won a 2008 Laurence Olivier Award for Best Theatre Choreographer and a 2012 Dora Mavor Moore Award for Outstanding Choreography in a Play or Musical. Due to its success, the play went on a 30-city tour in the United States and was also produced in Australia and in Germany, opening late in 2013, just before the centenary of the first world war. Early life and training Toby Sedgwick was born in England in 1958 and attended Bryanston School in Dorset. He trained at the Arts Educational (drama course). He later studied for two years at L'École Internationale de Théâtre Jacques Lecoq in Paris, where he co-founded ""The Moving Picture Mime Show""'. in London.",0
"When asked to write about my subconcious it just blocked everything that was in my mind. Let me see. well today I went to this Sigma Phi Omega Rush event and that has been in my mind ever since. Everyone there was so nice, everyone was smiling and introducing themselves and it makes me wonder is that how they really are? Or are they just doing that to get us to like their organization so they can take our money? Maybe I'm being paranoid, but those people were just really very very friendly that it felt like some horror flick full og nice smiling faces and they wait for the right moment to attack. During this event they had us fill out a questionare kind of like an application. One of the question was ""What quality do you have to contribute to the organization?""  The thing was I couldn't think of anything to say. I mean I am not a talented singer or anything or a pianist. I am just me. Isn't that enough? Then later on they interviewes us and they taped us! How embarrasing! They asked questions that will catch you by surprise! Like ""What song best describes you?"" I was like ummmmmmmmmmm OH OH the first thing that popped in my mind was Butterfly by Mariah Carey. I just made up some bogus answer that it symbolizes freedom and independency. honestly though I had no idea at the time what Butterfly was about or was talking about. I wonder if they know!? Oh well. I've been debating with my friends if I should join or not because it seems like a great experience meeting new people and all. The only thing that I am worried about is will they accept me for who I am or do I have to be the typical sorority chic? and I forgot to mention. Pledging is the big secret it is supposed to last 8 weeks! and no one can mention what exactly goes on during this 8 weeks!  DO we have to clean toilets or what? Maybe that is why they keep it a secret because once all the Rushees know about it they will think again before they join. Makes me wonder what pledging is all about. A lot of people think that joining a sorority is a good idea especially for social reasons. I would describe myself as friendly and sometimes outgoing, but I can be pretty shy with strangers. is that weird? It's just that some people I meet is just that I have no idea what to talk about, it is as if I freeze and don't know what to say. It is also kind of embarrasing because you look like a total fool if you don't know what to say or do especially with someone who doesn't know you very well. I think the reason why I sometimes feel that way, is that I feel intimidated and I feel really awkward. Like I do right now because I feel like I am runing out of things to say. Actually to think about it sororities do take up much time. Just to go to Rush events I have spent approximately 8 hours already and I haven't even been in it yet. It was for two organizations. Tomorrow is the party and I am not really looking forward to it because deep down inside I want to stay in my dorm and study instead of going to the Club. Lately I have been lazy and haven't been doing much but I promise myself that I will study and get the grades my parents deserve to see after all they've done for me. And if they ever find out I went to these meetings instead of study they won't be so proud. But I think one of the reasons that parents don't understand these tings, is because all they want me to do is study. I guess going and Rushing for these sororities is kind of my way to rebel. I know it sounds weird, but that is how I feel.",0
"I came back to my home town for Labor Day. I didn't really want to, but my friend talked me into coming with her. I've only been gone a week and I'm already back. Why? I'm not home sick. I guess I just didn't want to stay in Austin when everyone I knew was leaving. I hope Ajay made it to the airport. I'm really worried about him right now. I pray for his mom to get better but I just don't know. I want to promise him everything is going to be alright but I just can't. I wish he would stop drinking to make the pain go away but I guess if it makes him feel better right now. Who am I to tell him what to do anyway? I wonder what time Michael's game is tomorrow. My mom told me but I forgot. Maybe I should have gone to Dallas this weekend. I don't know? I think anything's better that being in Odessa. Football is such a big thing here. Of course the first thing we do is go to Jeesong's football game as soon as we got here. I'm glad Ajay doesn't do anything as dangerous as that I already worry about him enough. I really think we are maturing in our relationship, learning to work through problems that most couples don't ever have in their entire lives. I don't know what he's going to do if he loses her too. I know she wants to be with his dad but isn't it selfish to leave your children. Catherine just came in here to ask me what time I was going to get up. I said 10 but that wasn't early enough so we decided on 9:30. I am very happy with my schedule because I don't have a class before 9:30 and I like all of them. One thing about school I hate is that I'm always so tired. Why can't I check my stupid email from my house? You would think a major computer system at a major university would have some way you could check it without having to download this and that. You should be able to enter your IF or UTEID and open a link site, but no. Nothing is that easy. I hate computers and if I never had to use one I wouldn't mind a bit, but if I didn't know how I couldn't pass any of my classes. That is another thing. Why is everything I need for a class on the internet? I feel sorry for people who have no clue how to use it. I thought Kris was never going to hook up her computer but she finally discovered she had no choice. Computers are our lives these days. What would the human race do without them? It's scary you know, our whole life is on this thing and if they know what their doing, anyone could find some thing you don't want them to have.",0
"  Ending a relationship can be a difficult and emotional decision, and it's important to handle it with care and respect for the other person's feelings. Here are some steps you can take if you want to end a relationship:  Reflect on your decision: Before taking any action, take some time to reflect on your decision to end the relationship. Make sure it's what you truly want and that you've considered all the possible outcomes.  Choose the right time and place: It's important to choose the right time and place to have the conversation. Choose a private and comfortable location where you can have an open and honest discussion without interruption.  Be honest and respectful: When you have the conversation, be honest and respectful about your decision. Be clear and direct about why you want to end the relationship, but also be mindful of the other person's feelings. Avoid blaming or criticizing the other person, and instead focus on your own feelings and needs.  Listen and respond: Allow the other person to express their feelings and respond to their questions or concerns. Be empathetic and understanding, but also firm in your decision.  Set boundaries: After ending the relationship, it's important to set clear boundaries and stick to them. This may include taking some time apart or cutting off contact altogether, depending on the situation.  Remember, ending a relationship can be difficult, but it's important to prioritize honesty, respect, and empathy throughout the process. ",1
"1
I wanted to write an epic about suffering,
but when I found a tendril
of her hair among the ruins
of her mud house,
I found my epic there.2
I didn’t sleep last night.
As if the night
were hiding in the morning coffee.3
Her life is a game of snakes and ladders
sent relentlessly back to square one,
but whose life isn’t? She takes a breath
and throws the dice again.4
The city glitters below
the airplane window, not because
of the bones and skulls scattered
under the sun, but the view
through the frosted breather hole.5
She died, and time changed
for those she loved most,
but her watch kept ticking.6
A god carried the burdens
until the weight persuaded him
to transfer them to man —
the new suffering god.7
The map of Iraq looks like a mitten,
and so does the map of Michigan —
a match I made by chance.8
If you can’t save people,
at least don’t hate them.9
Her bubbling annoys me —
can’t understand a word she says.
So what if I toss her from the aquarium?
So what if I spill her new world
with this nasty immigrant fish!10
The city’s innumerable lights
turning on and off remind us
we are born to arrive,
as we are born to leave.11
The handkerchiefs are theirs,
but the tears are ours.12
Women running barefoot.
Behind them, stars falling from the sky.13
So strange,
in my dream of us,
you were also a dream.14
He said to me: You are in my eyes.
Now when he sleeps,
his eyelids cover me.15
Gilgamesh stopped wishing
for immortality,
for only in death could he be certain
of seeing his friend Enkidu again.16
Some say love means
putting all your eggs
in one basket.
If they all break,
can the basket remain intact?17
The homeless are not afraid
to miss something.
What passes through their eyes
is how the clouds pass over the rushing cars,
the way pigeons miss some of the seeds
on the road and move away.
Yet only they know
what it means to have a home
and to return to it.18
The wind and rain
don’t discriminate
in buffeting us.
We are equal
in the eyes of the storm.19
When I was broken into fragments,
you puzzled me
back together
piece by piece.
I no longer fear
being broken
in any moment.20
Freezing in the mountains
without blankets or food,
and all they heard wasno news is good news.21
Their stories didn’t kill me
but I would die if I didn’t
tell them to you.22
Before killing them
they collected their personal effects.
Their cell phones are all ringing
in the box.23
We are not upset when
the grass dies. We know
it will come back
in a season or two.
The dead don’t come back
but they appear every time
in the greenness of the grass.24
If yearning encircles us,
what does it portend?
That a circle has no beginning
and no end?",0
"Suzanne Duchamp-Crotti (20 October 1889 – 11 October 1968) was a French artist, who was one of the first women to be accepted into the Académie des Beaux-Arts.  Duchamp is most famous for her work with Marcel Duchamp, including their 1919 painting ""Nude Descending a Staircase"", which was considered controversial when it was first exhibited. After her marriage to Raymond Duchamp in 1925, she ceased painting and became more involved in the design and production of furniture. Duchamp was also an important member of the Dada movement.",1
"Developmental psychology is the scientific study of how and why human beings change over the course of their life. Originally concerned with infants and children, the field has expanded to include adolescence, adult development, aging, and the entire lifespan. Developmental psychologists aim to explain how thinking, feeling, and behaviors change throughout life.  This field examines change across three major dimensions, which are physical development, cognitive development, and social emotional development. Within these three dimensions are a broad range of topics including motor skills, executive functions, moral understanding, language acquisition, social change, personality, emotional development, self-concept, and identity formation. Developmental psychology examines the influences of nature and nurture on the process of human development, as well as processes of change in context across time. Many researchers are interested in the interactions among personal characteristics, the individual's behavior, and environmental factors. This includes the social context and the built environment. Ongoing debates in regards to developmental psychology include biological essentialism vs. neuroplasticity and stages of development vs. dynamic systems of development.",0
"When I first heard you on the phone
your voice had to be that '40s wartime voice
for it to get under my skin like it did,
after seven years asleep.
You’re at the beginning of something, you said,and I’m at the end of something;
but you didn’t go away,
twice-born, three times, coming around,
rough cello.
Late days
I want to drive to your grave,
But I don’t belong to it.",0
" Arguments for the reading of classical literature:  Cultural literacy: Classical literature provides a foundation for understanding Western culture and history. Many contemporary works draw on themes and motifs found in classical literature, and without knowledge of these works, readers may miss important allusions and references.  Intellectual development: Reading classical literature can help students develop critical thinking and analytical skills. The complex plots, characterizations, and themes found in classical literature can challenge students and push them to think deeply about the world around them.  Literary value: Classical literature has stood the test of time and is still read and studied today because of its literary value. Shakespeare, for example, is widely considered to be one of the greatest writers in the English language, and his works continue to be performed and adapted in various forms.  Arguments against the reading of classical literature:  Lack of relevance: Some students argue that classical literature is no longer relevant to modern life and that contemporary works would be more meaningful and relatable. They may find it difficult to connect with characters and situations that are vastly different from their own experiences.  Inaccessible language: The language used in classical literature can be archaic and difficult to understand, especially for students who are not native speakers of English. This can be a barrier to engagement and comprehension.  Limited diversity: Classical literature tends to be written by white, male authors and may not reflect the perspectives or experiences of a diverse range of people. This can be problematic for students who are looking to explore different perspectives and experiences in literature.  In conclusion, while there are arguments for and against the reading of classical literature in English classes, ultimately it is up to individual educators and schools to decide what works best for their students. A balanced approach that includes both classical and contemporary literature can provide students with a well-rounded education and appreciation for the rich literary traditions of the English language.     ",1
" Fame and fortune are often seen as desirable goals in our society, but they can also have significant impacts on a person’s life. Some of these impacts may be positive, such as recognition, wealth, influence, and opportunities. However, some of them may be negative, such as isolation, mistrust, loss of privacy, stress, addiction, and identity crisis.  According to some psychological studies12, fame can change a person’s sense of self and their relationship with the world. Some celebrities may develop a split between their “authentic self” and their “celebrity self”, as a way of coping with the demands and expectations of fame. They may also feel like they are living in a bubble, a cage, or a fishbowl, where they are constantly watched, judged, and invaded by others. They may lose touch with their roots, their values, and their true friends. They may also become addicted to fame itself, as a way of filling a void or escaping from their problems.  Fame can also affect a person’s fortune, both positively and negatively. On one hand, fame can bring financial rewards, material comforts, and access to resources and privileges. On the other hand, fame can also bring financial risks, such as overspending, lawsuits, taxes, and frauds. Fame can also make a person more vulnerable to exploitation, manipulation, and betrayal by others who want to profit from their fame or harm their reputation.  Therefore, fame and fortune can change a person’s life in many ways, both good and bad. The way a person deals with these changes depends on their personality, their values, their support system, and their coping skills. Some celebrities may be able to handle fame and fortune with grace, humility, and responsibility. Others may struggle with fame and fortune and succumb to its negative effects. Fame and fortune are not inherently good or bad; they are what we make of them. ",1
"Emotions run wild,
Heartbeats are strong,
Words can't describe,
What's been going on.

Happy and joyful,
All the colors of the rainbow,
It's like an eternal spring,
And life seems to glow.

Arousal runs through me,
It's a burning heat,
Passion consumes me,
My heart skips a beat.

Fear grips me tightly,
A cold icy grasp,
My heart races faster,
A feeling that will last.

As I sit in sadness,
A weight on my chest,
Tears run down my face,
As I try to forget.

Love is the strongest,
Emotion of them all,
It's what binds us together,
And makes us stand tall.

Emotions are complex,
It's hard to understand,
But without them in our lives,
We'd no longer feel human.",1
"Nick Albertson (born 1983, Boston, MA) is an American artist and musician. He is the founder, vocalist, and sole member of the band Nick Albertson and the Low Sea Lions.  Albertson was born in Boston, Massachusetts, in 1983. He began his musical career as the frontman and only member of the band Nick Albertson and the Low Sea Lions. The band's debut album, ""The Mercury"", was released in 2006 via Barsuk Records. The album was praised by Pitchfork Media for its ""raw, idiosyncratic folk-pop"" sound, and received comparisons to Fleet Foxes and The National.  Albertson has since released two more albums with the Low Sea Lions: ""Good News for People Who Love Bad News"" (2009) and ""Songs for a Wasteland Year"" (2011). He has also released two solo albums: ""Strange Weather"" (2010) and ""The Unseen"" (2013).",1
"Tolerable daily intake (TDI) refers to the maximum safe amount of a particular nutrient or food that can be consumed daily without causing any adverse health consequences.  The tolerable daily intake is the maximum safe amount of a nutrient or food that can be consumed daily without causing any adverse health consequences. The tolerable daily intake is determined by the Food and Nutrition Board of the National Academies of Sciences, Engineering, and Medicine.  The tolerable daily intake is a guide to help individuals choose foods and nutrients that will provide the necessary nutrients without causing harm. The tolerable daily intake does not reflect the recommended dietary allowance (RDA), which is the amount of a nutrient that is thought to provide optimum health for most people. The RDA is based on scientific evidence and is set at different levels based on age, sex, and weight.",1
"The windows are dressed in feathers where the birds have flown against
them,
then fallen below into the flowers where their bodies lie grounded, still,
slowly disappearing each day until all that is left are their narrow,
prehensile bones.
I have sat at my window now for years and watched a hundred birds
mistake the glass for air and break their necks, wondering what to do,
how else to live among them and keep my view.
Not to mention the sight of them at the feeder in the morning,
especially the cardinal in snow.
What sign to post on the sill that says, ""Warning, large glass window.
Fatal if struck. Fly around or above but not away.
There are seeds in the feeder and water in the bath.
I need you, which is to say, I'm sorry for my genius as the creature inside
who attracts you with seeds and watches you die against the window
I've built with the knowledge of its danger to you.
With a heart that rejects its reasons in favor of keeping what it wants:
the sight of you, the sight of you.""",0
" Causes of not voting in elections:  Apathy or lack of interest: Many people simply do not care about politics or feel that their vote will not make a difference.  Inconvenience: Some people may not vote because they find it difficult or inconvenient to get to the polling station, especially if they are busy or have other commitments.  Disillusionment with politics: A lack of trust in politicians or the political process can lead to people feeling that voting is pointless or ineffective.  Inaccessibility: Certain groups of people, such as those with disabilities or language barriers, may face obstacles that prevent them from voting.  Voter suppression: In some cases, efforts to suppress certain groups from voting can lead to lower turnout.  Effects of not voting in elections:  Decreased legitimacy of election outcomes: When fewer people vote, the legitimacy of the election outcome may be called into question.  Under-representation of certain groups: Low turnout may result in certain groups being under-represented in government, which can have negative consequences for their interests and needs.  Policy decisions may not reflect public opinion: If fewer people vote, policy decisions may not accurately reflect the views of the public.  Missed opportunity to influence change: Voting provides an opportunity for citizens to influence the direction of their government and society, and not voting means missing out on this opportunity.  Reduced accountability of elected officials: When fewer people vote, elected officials may be less accountable to the public, as they may feel that they do not need to cater to a wider range of voters. ",1
"They said I got away in a boat
And humbled me at the inquiry. I tell you
I sank as far that night as any
Hero. As I sat shivering on the dark water
I turned to ice to hear my costly
Life go thundering down in a pandemonium of
Prams, pianos, sideboards, winches,
Boilers bursting and shredded ragtime. Now I hide
In a lonely house behind the sea
Where the tide leaves broken toys and hatboxes
Silently at my door. The showers of
April, flowers of May mean nothing to me, nor the
Late light of June, when my gardener
Describes to strangers how the old man stays in bed
On seaward mornings after nights of
Wind, takes his cocaine and will see no one. Then it is
I drown again with all those dim
Lost faces I never understood, my poor soul
Screams out in the starlight, heart
Breaks loose and rolls down like a stone.
Include me in your lamentations.",0
"Gliding through the vast expanse,
A universe of secrets and chance,
I come across a sight so grand,
A burst of colors from every strand.

A nebula, so mystical and bright,
A cosmic dance, a celestial fight,
Of gas and dust, a cosmic brew,
Creating beauty, anew.

The hues of purple, pink, and blue,
Dancing in harmony, with no cue,
A cosmic canvas, a work of art,
A sight that can captivate every heart.

An ionized gas, at its core,
A birthplace of stars, for evermore,
A nursery of wonder, a life-giver,
A universe that continues to shimmer.

The cosmic nebula, how it amazes,
A sight that reaches far and wide,
A universe that never ceases to surprise,
A gift that the cosmos, forever provides.",1
"Alejandro Celestino Toledo Manrique (; born 28 March 1946) is a Peruvian politician who served President of Peru, from 2001 to 2006. He gained international prominence after leading the opposition against president Alberto Fujimori, who held the presidency from 1990 to 2000. He pursued his undergraduate and graduate education at the University of San Francisco and Stanford University. He originally joined the technical and academic field, from where he participated as an analyst on politics and economics on some occasions. He entered politics when he founded the País Posible party, participating for the first time in the 1995 general election. In 2000, he managed to become in the largest opposition leader to the government of Alberto Fujimori, before whom in the midst of a controversial and bumpy process, lost the election for a second time. After the transition stage and the return of democracy in Peru, he participated for the third time in the 2001 elections against Lourdes Flores of National Unity and Alan García of the Peruvian Aprista Party; he competed with the latter in the second round, winning with 53.1% of the popular vote.",0
"A true friend is one soul in two bodies.  —Aristotle
Kant says, transcendental
idealism. In Aquinas, we exist apart from bodies    but only on Thursdays when his famous ox     flies by the window wiser at Cologne    where Albertus Magnus,his real name, appoints    Aquinas to magister studentium,master of students. Aquinas    is petrified but says yes.He feels his soul     sailing out of his headfloating near the roof    where a blue ox wings by.On Wednesday, two bodies     are one soul waking at sunrise    thanks to the pineal glandof Descartes, who thinks    this node in the brainis a tiny sugar cone    or salted peanut,the seat of the soul     while Aristotle points to the chopping     ax as a teleology as if the ax were a living,    breathing personwhich it isn’t.     Heraclitus, air and fire while Aquinas objects, no    not an ax but ox.If you’re a bird or soul    I am only one milefrom the sea. If you    are a soul in two bodieslife is more complex    and we must labortwice the field of sorrow    after sleep, bath, and a glassas Aquinas whispers, the things     we love tell us who we are",0
"I wonder when my sister is going to be back from her meeting?  I am getting a little hungry. Kym's fan is so loud, and it is making the room so cold. I think I should turn if off in a second. It smells like chocolate in here which is making me even more hungry. I miss my cousin Tabby so much being three hours away is too far. I wonder what my brother is doing right now. He probably has football practice. I hope we win the football game this weekend. That reminds me, last weekend was so crazy I don't think I am ever going to drive someone else's car again. Gee that was an adventure though. I think I should wash clothes later because the pile is getting pretty high. Why does my phone light keep turning off and on? I really need to get a new one already. I hope my friend likes the birthday present I bought him. Everyone deserves a great present on their twentieth birthday! That new cd that I bought is great I actually feel like listening to it right now. Oh great I have calculus homework. That stuff is so confusing. It was just yesterday when I was talking to Joseph and he was saying he is having a hard time in his class over at Tech. He said, I wonder what I got myself into. "" And I began wondering that myself. Okay what was that cow noise that I just heard from my sisters computer? That thing is always making the weirdest sounds. My sister is so smart; I wish things came to me as easy as they come to her. But what do I know I'm just the middle child. My brother and sister are always saying I have ""middle child syndrome,"" but what is that anyway. I wonder if my dad is out of work already. He always has a busy work load. Man I never realized how many sacrifices he has really made for our family. I mean considering he is the only working parent and he has two children in college. Wow my dad is really smart too. And what do you know my dad and sis are alike in so many ways. I wish Tabby would come and visit us. I think it would be even better if she came to college up here too instead of back home. I am really attached to her. I mean we have spent almost everyday of our lives together and now I barely even get to see her on the weekends, and with college, it makes it even harder to keep in touch. I wonder how Danielle is doing at Duke. I bet she is having a ball. That is her dream college and I can't wait to hear the stories at Christmas. I wonder if my mom is making dinner back at home right now. Mmm I can almost smell it all the way over here. I am still hungry maybe I should go downstairs to get something to eat.",0
